date,min,max,median,q1,q3,stdev,count
2024-11-13T00:00:00.000Z,0.8,33.29,2.15,1.8,2.7,2.273,344
2024-11-14T00:00:00.000Z,0.8,23.8,2.1,1.5,2.5,2.203,343
2024-11-15T00:00:00.000Z,1.27,4.84,2.27,1.79,2.83,0.603,436
2024-11-16T00:00:00.000Z,0.5,3.03,1.8,1.37,2.27,0.573,472
2024-11-17T00:00:00.000Z,0.6,2.97,1.29,0.8,1.6,0.456,544
2024-11-18T00:00:00.000Z,0.77,31.37,1.43,1.23,1.63,1.974,477
2024-11-19T00:00:00.000Z,1,19.32,1.7,1.43,2.1,1.99,442
2024-11-20T00:00:00.000Z,0.9,18.57,1.6,1.3,2.13,1.968,415
2024-11-21T00:00:00.000Z,0.7,22.1,1.73,1.5,2,1.743,410
2024-11-22T00:00:00.000Z,0.8,57.77,1.87,1.57,2.6,5.866,426
2024-11-23T00:00:00.000Z,0.9,50.83,1.8,1.4,2.47,5.066,313
2024-11-24T00:00:00.000Z,1.63,39.63,3.13,2.47,5.09,3.414,381
2024-11-25T00:00:00.000Z,0.7,14.38,3,1.67,4.8,1.716,438
2024-11-26T00:00:00.000Z,1,17.5,3.13,2.4,4.7,1.502,552
2024-11-27T00:00:00.000Z,0.5,115.67,2.67,1.6,7.53,16.473,584
2024-11-28T00:00:00.000Z,0.9,56.73,2.02,1.3,4.03,5.845,446
2024-11-29T00:00:00.000Z,0.9,42.27,2.29,1.4,4.03,4.435,590
2024-11-30T00:00:00.000Z,1.83,14.8,3.7,3.1,4.93,2.316,591
2024-12-01T00:00:00.000Z,1.12,22.23,4.09,3.2,7.2,2.86,531
2024-12-02T00:00:00.000Z,0.5,26.23,7.1,5.63,9.23,4.123,585
2024-12-03T00:00:00.000Z,0.5,96.07,2.1,0.9,4.59,7.041,583
2024-12-04T00:00:00.000Z,1.1,30.37,1.8,1.5,3.27,3.181,585
2024-12-05T00:00:00.000Z,1.2,28.67,3.82,2,6.07,3.129,592
2024-12-06T00:00:00.000Z,4.7,32.63,9.91,8.5,14.94,4.603,588
2024-12-07T00:00:00.000Z,6.33,42.77,10.85,9.39,16.14,5.441,588
2024-12-08T00:00:00.000Z,1.7,45.47,6.72,4.8,9.52,3.378,588
2024-12-09T00:00:00.000Z,1.4,88.1,2.67,2.13,3.87,6.429,582
2024-12-10T00:00:00.000Z,1.6,94.33,2.67,2.37,3.37,6.685,548
2024-12-11T00:00:00.000Z,1.33,25.9,2.9,2.6,3.57,1.951,571
2024-12-12T00:00:00.000Z,1,22.4,2.1,1.6,2.9,1.729,579
2024-12-13T00:00:00.000Z,0.87,11.73,2.2,1.7,4.4,2.292,537
2024-12-14T00:00:00.000Z,0.7,9.69,1.1,0.9,1.5,1.3,514
2024-12-15T00:00:00.000Z,0.6,74.47,2.06,0.9,2.77,5.751,590
2024-12-16T00:00:00.000Z,0.6,2.57,1.2,0.8,1.6,0.481,484
2024-12-17T00:00:00.000Z,0.6,3.67,1.2,1,1.6,0.462,509
2024-12-18T00:00:00.000Z,0.6,17.77,3.1,1.83,4.63,2.502,527
2024-12-19T00:00:00.000Z,1.43,6.8,3.4,2.4,4.03,0.962,227
2024-12-20T00:00:00.000Z,0.6,2.43,1.33,0.97,1.6,0.418,437
2024-12-21T00:00:00.000Z,0.6,17.77,3.13,1.4,5.2,3.276,523
2024-12-22T00:00:00.000Z,0.6,21.2,4.3,3.7,4.76,1.302,589
2024-12-23T00:00:00.000Z,0.5,14.77,1.37,1,2.4,1.272,569
2024-12-24T00:00:00.000Z,1,4,1.85,1.43,2.23,0.661,566
2024-12-25T00:00:00.000Z,0.6,3.3,1.1,0.87,1.65,0.587,589
2024-12-26T00:00:00.000Z,0.7,2.93,1.63,1.3,1.97,0.423,587
2024-12-27T00:00:00.000Z,0.8,17.39,1.83,1.3,2.63,1.447,587
2024-12-28T00:00:00.000Z,0.6,7.23,1,0.87,1.33,0.83,589
2024-12-29T00:00:00.000Z,0.5,3.93,1.2,0.8,1.77,0.765,487
2024-12-30T00:00:00.000Z,0.5,4.43,1.4,0.7,1.73,0.634,242
2024-12-31T00:00:00.000Z,0.9,4.7,1.5,1.2,2,0.521,402
2025-01-01T00:00:00.000Z,0.8,10.4,1.3,1.07,1.6,0.735,561
2025-01-02T00:00:00.000Z,0.8,257.07,1.5,1.1,2.43,14.011,586
2025-01-03T00:00:00.000Z,1.03,33.27,1.9,1.55,3.43,4.165,581
2025-01-04T00:00:00.000Z,1.1,180.07,2.2,1.6,3,9.096,589
2025-01-05T00:00:00.000Z,1.47,149.33,3,2.2,6.75,10.14,584
2025-01-06T00:00:00.000Z,1.9,7.03,3.17,2.7,3.99,0.988,589
2025-01-07T00:00:00.000Z,0.8,7.6,2.1,1.7,2.92,0.982,520
2025-01-08T00:00:00.000Z,0.7,33.43,1.77,1.3,2.4,1.846,588
2025-01-09T00:00:00.000Z,1.1,229.53,2.1,1.73,2.5,13.579,587
2025-01-10T00:00:00.000Z,1,15.6,3.4,2.23,4.09,1.669,586
2025-01-11T00:00:00.000Z,0.7,23.37,1.3,1.1,2.1,2.472,581
2025-01-12T00:00:00.000Z,0.7,44.33,1.87,1,2.67,3.156,563
2025-01-13T00:00:00.000Z,1.27,12.47,3.63,2,5.01,1.657,484
2025-01-14T00:00:00.000Z,0.6,63.7,2.7,1.9,3.3,3.828,403
2025-01-15T00:00:00.000Z,0.7,67.9,1.83,1.17,2.67,6.329,552
2025-01-16T00:00:00.000Z,1.1,18.82,1.7,1.4,2.4,1.254,397
2025-01-17T00:00:00.000Z,5.09,25.33,7.33,6.53,8.07,1.472,459
2025-01-18T00:00:00.000Z,0.7,16.67,3.87,1.7,6.93,3.071,579
2025-01-19T00:00:00.000Z,0.8,28.13,5.09,4.37,6.1,2.27,581
2025-01-20T00:00:00.000Z,0.9,11.97,3.13,2.29,4.2,1.603,518
2025-01-21T00:00:00.000Z,1.2,47.43,5.42,3.87,9.69,5.581,584
2025-01-22T00:00:00.000Z,1.5,33.07,7.27,4.51,9.86,4.1,581
2025-01-23T00:00:00.000Z,1.73,22.87,7,4.4,9.19,3.484,583
2025-01-24T00:00:00.000Z,0.7,57.87,3.9,1.7,8.24,4.808,564
2025-01-25T00:00:00.000Z,2.83,15.07,5.72,4.17,6.83,1.656,542
2025-01-26T00:00:00.000Z,2.27,6.83,4.43,3.53,5.17,0.918,219
2025-01-27T00:00:00.000Z,1.1,14.2,3.7,3,4.47,1.475,490
2025-01-28T00:00:00.000Z,1.7,21.6,5.09,3.93,6.8,2.845,591
2025-01-29T00:00:00.000Z,0.6,37.47,1.2,0.8,2,3.18,591
2025-01-30T00:00:00.000Z,0.7,70.09,2.93,2.29,3.59,6.411,424
2025-01-31T00:00:00.000Z,0.67,20.83,1.4,1,1.7,1.911,365
2025-02-01T00:00:00.000Z,0.7,39.83,1.3,0.9,1.69,4.345,353
2025-02-02T00:00:00.000Z,0.8,17.3,1.97,1.4,2.67,1.989,489
2025-02-03T00:00:00.000Z,2,39.07,3.43,2.7,4.63,2.686,583
2025-02-04T00:00:00.000Z,11.7,37.03,20.39,16.57,26,6.232,570
2025-02-05T00:00:00.000Z,1.7,36.53,4.19,2.67,19.73,9.352,574
2025-02-06T00:00:00.000Z,0.8,58.4,1.8,1.3,2.52,4.416,480
2025-02-07T00:00:00.000Z,1.2,11.13,2.6,1.73,4.4,2.49,538
2025-02-08T00:00:00.000Z,4.7,10.17,7.37,5.75,8.17,1.306,528
2025-02-09T00:00:00.000Z,6.6,40.93,10.8,9,15.6,4.912,549
2025-02-10T00:00:00.000Z,1,89.97,4.2,2.6,6.07,4.192,579
2025-02-11T00:00:00.000Z,1.7,13.2,2.8,2.4,3.4,1.168,287
2025-02-12T00:00:00.000Z,0.9,20.5,2.4,1.4,5.01,3.014,508
2025-02-13T00:00:00.000Z,1.1,20.83,1.93,1.6,2.67,2.116,474
2025-02-14T00:00:00.000Z,1,39.22,2,1.5,2.47,4.229,296
2025-02-15T00:00:00.000Z,1,34.4,2.1,1.53,3.75,4.167,448
2025-02-16T00:00:00.000Z,0.9,38.27,2.37,1.8,2.63,2.808,332
2025-02-17T00:00:00.000Z,0.6,102.83,1.27,1.1,1.4,4.897,436
2025-02-18T00:00:00.000Z,0.6,13.63,1.33,0.9,1.73,1.443,521
2025-02-19T00:00:00.000Z,0.8,32.83,1.6,1.3,2.8,2.873,569
2025-02-20T00:00:00.000Z,1.12,34.1,3.63,1.92,6.82,3.296,572
2025-02-21T00:00:00.000Z,1.9,102.37,25.53,19.2,39,18.119,559
2025-02-22T00:00:00.000Z,15.8,73.7,36.33,30.1,42.9,9.89,567
2025-02-23T00:00:00.000Z,2.83,129.33,9.25,4.3,50.42,27.255,576
2025-02-24T00:00:00.000Z,3.97,29.6,8.75,7.07,10.02,3.167,578
2025-02-25T00:00:00.000Z,0.9,28.17,3.5,2,7.7,3.93,572
2025-02-26T00:00:00.000Z,1.73,14.5,3.33,2.9,3.93,1.095,540
2025-02-27T00:00:00.000Z,2.23,26.27,4.38,3.6,5.63,2.688,406
2025-02-28T00:00:00.000Z,1.1,25.1,3.15,1.73,4.53,4.564,94
2025-03-01T00:00:00.000Z,1,5,2.29,1.7,2.8,0.85,378
2025-03-02T00:00:00.000Z,1,4.76,2.33,1.6,2.8,0.702,568
2025-03-03T00:00:00.000Z,1.17,14,2.9,2.21,3.53,1.014,544
2025-03-04T00:00:00.000Z,2.17,20.67,3.3,2.93,3.67,1.096,560
2025-03-05T00:00:00.000Z,3.3,9.57,5.72,4.7,6.63,1.2,544
2025-03-06T00:00:00.000Z,5.47,8.47,6.87,6.47,7.33,0.661,148
2025-03-07T00:00:00.000Z,5.63,41.3,18.84,14.37,24.67,8.722,402
2025-03-08T00:00:00.000Z,1.7,80.15,4.26,3.3,22.73,10.747,563
2025-03-09T00:00:00.000Z,1.65,7.8,3,2.5,3.7,0.797,561
2025-03-10T00:00:00.000Z,0.8,16.3,3.37,1.3,4.26,2.08,493
2025-03-11T00:00:00.000Z,0.9,56.47,1.5,1.3,2.17,5.295,572
2025-03-12T00:00:00.000Z,1.1,18.87,1.73,1.45,3.19,1.811,580
2025-03-13T00:00:00.000Z,0.83,37.5,1.3,1.1,2.02,3.561,365
2025-03-14T00:00:00.000Z,0.6,7.1,1.3,0.8,1.7,0.751,223
2025-03-15T00:00:00.000Z,2,2.2,2.1,2,2.2,0.1,2
2025-03-18T00:00:00.000Z,0.8,1.4,1,0.9,1.1,0.131,68
2025-03-19T00:00:00.000Z,0.6,13.67,1.47,1.1,1.83,0.838,463
2025-03-20T00:00:00.000Z,0.8,94.87,1.88,1.2,2.8,4.245,572
2025-03-21T00:00:00.000Z,0.5,11,1.27,0.8,1.63,0.734,589
2025-03-22T00:00:00.000Z,1.1,10.87,3.3,2.5,5.2,2.29,591
2025-03-23T00:00:00.000Z,1.7,10.77,3.13,2.6,5.93,2.146,590
2025-03-24T00:00:00.000Z,2.29,13.87,3.96,3.33,7.5,2.802,588
2025-03-25T00:00:00.000Z,2,28.73,4.5,3.2,18.38,7.502,588
2025-03-26T00:00:00.000Z,0.5,6.9,1.35,0.9,2.5,1.621,586
2025-03-27T00:00:00.000Z,1.2,11.2,4,1.7,7.72,3.032,221
2025-03-28T00:00:00.000Z,5.28,37.33,11.77,9.27,18.27,5.5,451
2025-03-29T00:00:00.000Z,1.58,32.4,2.52,2.17,3.67,9.91,564
2025-03-30T00:00:00.000Z,1.3,17.3,2.33,2,2.77,1.291,335
2025-03-31T00:00:00.000Z,0.5,6.2,0.87,0.6,1.7,0.681,527
2025-04-01T00:00:00.000Z,0.5,2.37,1.03,0.8,1.3,0.326,201
2025-04-02T00:00:00.000Z,0.6,1.17,0.8,0.77,0.9,0.104,180
2025-04-03T00:00:00.000Z,0.73,5.78,1.3,1.09,1.7,0.909,580
2025-04-04T00:00:00.000Z,0.52,3.2,0.9,0.73,1.2,0.33,585
2025-04-05T00:00:00.000Z,0.6,4.87,0.9,0.8,1,0.257,549
2025-04-06T00:00:00.000Z,0.6,3.75,1,0.88,1.1,0.22,343
2025-04-07T00:00:00.000Z,0.43,2.8,0.7,0.6,0.81,0.194,329
2025-04-08T00:00:00.000Z,0.56,54.92,0.9,0.8,1.03,2.365,555
2025-04-09T00:00:00.000Z,0.5,2.4,1.1,0.9,1.2,0.313,505
2025-04-10T00:00:00.000Z,0.83,5.07,1.4,1.2,1.83,0.46,586
2025-04-11T00:00:00.000Z,0.4,35.42,0.7,0.6,0.9,1.727,587
2025-04-12T00:00:00.000Z,0.43,1.9,0.9,0.7,1.2,0.331,584
2025-04-13T00:00:00.000Z,1,20.2,1.8,1.5,5.32,5.503,546
2025-04-14T00:00:00.000Z,0.9,19.97,2.1,1.45,7.67,5.92,582
2025-04-15T00:00:00.000Z,1.1,5.27,2.56,1.92,3.29,0.905,568
2025-04-16T00:00:00.000Z,2.5,9.07,5.47,3.45,6.18,1.478,577
2025-04-17T00:00:00.000Z,2.75,22.65,6.59,3.75,11.35,4.511,588
2025-04-18T00:00:00.000Z,2.65,16.89,4.4,3.62,6.59,2.186,589
2025-04-19T00:00:00.000Z,0.9,77.27,2.1,1.37,3.88,5.166,503
2025-04-20T00:00:00.000Z,0.6,15.43,1.17,0.83,1.4,1.004,587
2025-04-21T00:00:00.000Z,0.8,37.07,1.93,1.57,2.5,3.487,585
2025-04-22T00:00:00.000Z,0.9,10.37,2.67,1.9,3.23,1.061,585
2025-04-23T00:00:00.000Z,0.63,9.67,1.37,1.1,2.29,1.645,587
2025-04-24T00:00:00.000Z,0.85,3.43,1.5,1.27,1.7,0.343,590
2025-04-25T00:00:00.000Z,0.5,2.29,0.9,0.77,1.2,0.285,589
2025-04-26T00:00:00.000Z,0.9,10.7,1.3,1.2,1.43,0.663,579
2025-04-27T00:00:00.000Z,1.08,2.93,1.8,1.63,2,0.274,585
2025-04-28T00:00:00.000Z,0.7,12.2,4,2.69,7.09,3.05,588
2025-04-29T00:00:00.000Z,0.3,5.7,0.65,0.5,0.9,1.068,587
2025-04-30T00:00:00.000Z,0.3,1.6,0.6,0.5,1.03,0.308,587
2025-05-01T00:00:00.000Z,0.9,17.63,2.2,1.5,3,4.41,589
2025-05-02T00:00:00.000Z,0.5,13.75,1.77,0.7,4.9,3.342,540
2025-05-03T00:00:00.000Z,0.4,5.45,0.7,0.59,0.9,0.485,489
2025-05-04T00:00:00.000Z,0.5,2.1,1,0.8,1.17,0.278,589
2025-05-05T00:00:00.000Z,0.6,1.8,1,0.9,1.2,0.205,588
2025-05-06T00:00:00.000Z,0.4,2.6,0.7,0.59,0.98,0.264,585
2025-05-07T00:00:00.000Z,0.9,3.1,1.2,1.1,1.4,0.217,586
2025-05-08T00:00:00.000Z,0.8,4.43,1.64,1.35,1.93,0.443,584
2025-05-09T00:00:00.000Z,0.9,14.95,2.17,1.4,2.6,1.224,573
2025-05-10T00:00:00.000Z,1.1,19.25,2,1.6,3.73,1.687,583
2025-05-11T00:00:00.000Z,0.9,3.87,1.7,1.3,2.29,0.658,588
2025-05-12T00:00:00.000Z,1.7,7.25,3.17,2.65,4.38,1.236,570
2025-05-13T00:00:00.000Z,1.63,11.8,4.22,3.2,6.97,2.349,535
2025-05-14T00:00:00.000Z,0.7,3.33,1.12,1,1.6,0.582,564
2025-05-15T00:00:00.000Z,0.8,12.88,1.3,1.12,1.63,0.922,591
2025-05-16T00:00:00.000Z,0.6,4.68,1.12,0.9,1.38,0.339,590
2025-05-17T00:00:00.000Z,0.6,3.6,1.1,0.9,1.3,0.256,585
2025-05-18T00:00:00.000Z,0.6,3,0.9,0.8,1,0.225,589
2025-05-19T00:00:00.000Z,0.6,8.82,1.1,0.98,1.3,0.49,589
2025-05-20T00:00:00.000Z,0.7,2.67,1.1,0.98,1.3,0.342,475
2025-05-21T00:00:00.000Z,0.63,12.23,1.2,1,1.55,0.824,580
2025-05-22T00:00:00.000Z,0.5,16.53,1.23,0.7,1.7,1.385,581
2025-05-23T00:00:00.000Z,0.53,19.13,1.2,0.82,1.6,1.112,577
2025-05-24T00:00:00.000Z,0.7,2.78,1.2,1.08,1.4,0.267,586
2025-05-25T00:00:00.000Z,1.5,7.37,3.22,2.17,4.18,1.167,587
2025-05-26T00:00:00.000Z,0.93,9.07,2.13,1.73,2.7,1.527,587
2025-05-27T00:00:00.000Z,1.3,5.17,2.65,2.1,3.38,0.825,590
2025-05-28T00:00:00.000Z,0.7,19.02,1.7,1.45,2.88,1.109,590
2025-05-29T00:00:00.000Z,0.68,5.07,1.6,1.1,2.79,1.112,589
2025-05-30T00:00:00.000Z,1.1,3.58,2,1.7,2.58,0.546,589
2025-05-31T00:00:00.000Z,0.4,3.7,0.8,0.6,0.95,0.381,589
2025-06-01T00:00:00.000Z,0.6,12.77,1.47,1.14,2.63,1.608,589
2025-06-02T00:00:00.000Z,1,7.45,2.47,1.7,3.38,1.5,585
2025-06-03T00:00:00.000Z,1.2,4.8,2.33,2,3.34,0.815,589
2025-06-04T00:00:00.000Z,1.77,6.9,3.5,2.8,4.2,0.975,583
2025-06-05T00:00:00.000Z,1.25,6.63,2.1,1.8,3.6,1.383,535
2025-06-06T00:00:00.000Z,0.65,5.47,2.4,1.49,3.22,1.164,581
2025-06-07T00:00:00.000Z,0.5,2.9,1.9,1.33,2.17,0.553,580
2025-06-08T00:00:00.000Z,0.6,7.68,1.3,1.1,2.13,0.677,576
2025-06-09T00:00:00.000Z,0.8,2.7,1.38,1.17,1.8,0.448,563
2025-06-10T00:00:00.000Z,1.63,29.27,4.75,3.47,14.35,5.631,587
2025-06-11T00:00:00.000Z,0.3,19.23,1.3,0.6,8.18,6.434,558
2025-06-12T00:00:00.000Z,0.3,3.28,0.7,0.56,0.81,0.291,524
2025-06-13T00:00:00.000Z,0.6,2,1.08,0.9,1.4,0.316,584
2025-06-14T00:00:00.000Z,1,3.75,1.92,1.6,2.2,0.484,588
2025-06-15T00:00:00.000Z,2.54,6.6,4.5,3.15,5.03,1.035,368
2025-06-16T00:00:00.000Z,1.6,6.68,3.28,2.64,3.7,0.989,449
2025-06-17T00:00:00.000Z,2.25,12.18,7.7,4.7,9.1,2.676,575
2025-06-18T00:00:00.000Z,0.56,33.58,2.22,1.77,2.7,3.435,582
2025-06-19T00:00:00.000Z,0.56,12.87,1.3,1,1.75,0.773,581
2025-06-20T00:00:00.000Z,1.1,3.2,1.75,1.6,1.9,0.268,363
2025-06-21T00:00:00.000Z,0.3,5.45,0.8,0.5,3.13,1.588,582
2025-06-22T00:00:00.000Z,0.8,2.27,1.2,1.02,1.4,0.279,592
2025-06-23T00:00:00.000Z,1.58,11.6,4.25,2.7,7.77,2.81,592
2025-06-24T00:00:00.000Z,0.8,4.82,1.95,1.6,2.22,0.824,591
2025-06-25T00:00:00.000Z,0.98,4.09,2.04,1.3,2.9,0.832,435
2025-06-26T00:00:00.000Z,1.3,5.09,2.88,2.02,3.65,0.907,591
2025-06-27T00:00:00.000Z,0.85,5.07,1.77,1.23,2.75,1.06,590
2025-06-28T00:00:00.000Z,0.6,10.43,4.84,2.33,6.28,2.087,591
2025-06-29T00:00:00.000Z,0.43,7.32,1.45,0.7,2.8,1.774,589
2025-06-30T00:00:00.000Z,0.4,8.5,0.7,0.6,0.82,0.518,420
2025-07-01T00:00:00.000Z,1.27,6.7,3.24,2.38,3.95,1.113,590
2025-07-02T00:00:00.000Z,2.9,24.45,3.97,3.65,4.55,1.408,590
2025-07-03T00:00:00.000Z,0.4,9.69,1.48,0.8,3.32,1.887,589
2025-07-04T00:00:00.000Z,0.6,5.75,1.5,1.08,2.1,0.679,591
2025-07-05T00:00:00.000Z,0.56,65.97,2.63,1.27,3.83,3.329,591
2025-07-06T00:00:00.000Z,0.77,5.45,1.85,1.4,3.16,1.137,541
2025-07-07T00:00:00.000Z,0.82,7.43,1.98,1.65,2.4,0.627,591
2025-07-08T00:00:00.000Z,0.98,7.97,1.63,1.35,1.9,0.618,592
2025-07-09T00:00:00.000Z,1.2,4.97,2.37,1.8,3.17,0.875,590
2025-07-10T00:00:00.000Z,1.2,3.6,2.04,1.67,2.7,0.577,592
2025-07-11T00:00:00.000Z,1.9,6.68,4.15,2.94,5.2,1.213,592
2025-07-12T00:00:00.000Z,4.47,9.27,5.89,5.5,6.38,0.853,592
2025-07-13T00:00:00.000Z,3.92,13.23,8.02,5.85,8.94,2.083,591
2025-07-14T00:00:00.000Z,5.2,20.55,9.86,8.5,12.25,2.615,592
2025-07-15T00:00:00.000Z,4.59,18.85,7.22,5.92,10.05,2.634,593
2025-07-16T00:00:00.000Z,2.47,11.77,5.85,3.49,7.93,2.423,593
2025-07-17T00:00:00.000Z,1.8,7.63,2.88,2.62,3.05,0.42,592
2025-07-18T00:00:00.000Z,1.85,6.28,2.8,2.4,3.4,0.822,593
2025-07-19T00:00:00.000Z,3.38,8.98,4.59,4.15,6.9,1.549,592
2025-07-20T00:00:00.000Z,3.5,9.88,6.45,4.69,7.84,1.705,569
2025-07-21T00:00:00.000Z,3.67,8.55,5.15,4.7,6.55,1.175,591
2025-07-22T00:00:00.000Z,4.07,9.8,5.92,5.55,6.47,0.973,592
2025-07-23T00:00:00.000Z,2.92,10.19,6.45,5.68,7.2,1.195,592
2025-07-24T00:00:00.000Z,3.4,11.68,7.32,5.8,9.48,2.09,592
2025-07-25T00:00:00.000Z,1.73,19.73,5.93,3.6,9.76,4.049,593
2025-07-26T00:00:00.000Z,4.84,11.7,8.07,7.17,9.22,1.454,593
2025-07-27T00:00:00.000Z,1,9.69,2.5,1.77,6.05,2.284,591
2025-07-28T00:00:00.000Z,1.1,4.3,2.29,2,2.82,0.605,592
2025-07-29T00:00:00.000Z,0.6,10.02,2.2,1.6,3.99,1.736,593
2025-07-30T00:00:00.000Z,1.7,11.73,3.83,3.53,4.5,1.033,593
2025-07-31T00:00:00.000Z,2.45,6.28,4.3,3.2,4.97,0.967,590
2025-08-01T00:00:00.000Z,2.58,6.35,4,3.65,4.47,0.625,589
2025-08-02T00:00:00.000Z,2.42,12.25,3.6,3.3,4.05,0.836,593
2025-08-03T00:00:00.000Z,1.7,13.15,3.88,2.38,4.88,1.614,593
2025-08-04T00:00:00.000Z,0.6,9.02,2,1.3,4.82,2.021,590
2025-08-05T00:00:00.000Z,1.17,5.45,2.75,2.02,3.76,1.026,565
2025-08-06T00:00:00.000Z,0.9,4.7,2.15,1.7,2.95,0.867,526
2025-08-07T00:00:00.000Z,1.2,5.35,3.2,2.7,4.05,0.989,569
2025-08-08T00:00:00.000Z,1.83,10.13,4.82,4.18,5.98,1.838,577
2025-08-09T00:00:00.000Z,2,4.63,2.83,2.6,3.1,0.431,564
2025-08-10T00:00:00.000Z,0.52,6.93,1.3,0.93,3,1.612,589
2025-08-11T00:00:00.000Z,0.55,5.07,1.73,1.27,2.45,1,591
2025-08-12T00:00:00.000Z,1.1,5.32,2.29,1.72,2.92,0.916,593
2025-08-13T00:00:00.000Z,2.7,7.13,3.7,3.4,4.59,0.968,578
2025-08-14T00:00:00.000Z,2,26.27,3.08,2.7,5.82,2.041,586
2025-08-15T00:00:00.000Z,1,11.18,4.97,3.7,7.39,2.505,493
2025-08-16T00:00:00.000Z,0.3,1.7,0.7,0.55,0.85,0.249,577
2025-08-17T00:00:00.000Z,0.4,1.52,0.84,0.7,1,0.2,590
2025-08-18T00:00:00.000Z,0.7,2.29,1.3,1.1,1.53,0.301,591
2025-08-19T00:00:00.000Z,0.2,3.15,0.73,0.5,1.85,0.799,592
2025-08-20T00:00:00.000Z,0.4,31.42,0.73,0.63,0.8,1.291,575
2025-08-21T00:00:00.000Z,0.3,1.27,0.6,0.5,0.77,0.194,372
2025-08-22T00:00:00.000Z,0.45,65.93,0.72,0.6,1.2,7.087,378
2025-08-23T00:00:00.000Z,0.3,4.53,0.73,0.56,1,0.465,584
2025-08-24T00:00:00.000Z,0.4,10.55,0.89,0.8,1,0.453,592
2025-08-25T00:00:00.000Z,0.3,1.25,0.55,0.5,0.65,0.142,593
2025-08-26T00:00:00.000Z,0.4,2.93,0.7,0.6,0.87,0.263,591
2025-08-27T00:00:00.000Z,0.8,6.47,1.43,1.3,1.67,0.397,591
2025-08-28T00:00:00.000Z,1.6,10.55,2.88,2.4,4.55,1.878,592
2025-08-29T00:00:00.000Z,4.5,14.9,8.02,6.64,9.44,2.161,592
2025-08-30T00:00:00.000Z,2.4,10.15,4.8,3.25,6.65,1.871,591
2025-08-31T00:00:00.000Z,3.3,13,6.3,5.42,7.29,1.979,592
2025-09-01T00:00:00.000Z,3.45,17.88,7.6,5.05,9.23,3.226,591
2025-09-02T00:00:00.000Z,1.55,54.3,8.75,7.38,11.02,3.876,592
2025-09-03T00:00:00.000Z,0.95,9.57,2.9,1.8,3.9,1.417,592
2025-09-04T00:00:00.000Z,1.27,56.17,3.03,1.95,4.55,2.622,591
2025-09-05T00:00:00.000Z,1.14,6.8,2.6,1.92,3.24,0.861,465
2025-09-06T00:00:00.000Z,2.4,3.92,3,2.52,3.19,0.449,9
2025-09-07T00:00:00.000Z,0.9,10.55,2.92,1.6,4.3,1.815,253
2025-09-08T00:00:00.000Z,0.93,9.35,2.27,1.84,3.09,2.124,193
2025-09-09T00:00:00.000Z,6.63,38.9,16.8,13.5,19.66,4.473,480
2025-09-10T00:00:00.000Z,5.22,27.33,11.2,8.35,18.12,5.471,557
2025-09-11T00:00:00.000Z,1.77,25.15,11.65,7.56,16.8,5.529,585
2025-09-12T00:00:00.000Z,1.23,106.6,3.3,2.47,9.82,7.752,590
2025-09-13T00:00:00.000Z,0.7,18.98,2,1.42,2.79,1.767,584
2025-09-14T00:00:00.000Z,1,13.6,2.84,1.95,3.97,1.591,592
2025-09-15T00:00:00.000Z,0.82,5.78,2.47,1.4,3.2,0.996,505
2025-09-16T00:00:00.000Z,0.56,4.5,1.6,1.2,2.52,0.868,591
2025-09-17T00:00:00.000Z,0.5,4.15,1.3,0.94,1.69,0.844,593
2025-09-18T00:00:00.000Z,0.6,6.97,3.7,2.35,4.38,1.379,591
2025-09-19T00:00:00.000Z,1.67,12.3,3.62,2.7,4.34,1.075,570
2025-09-20T00:00:00.000Z,2.1,10.18,3.65,3.28,4.13,1.537,463
2025-09-21T00:00:00.000Z,0.52,9.5,3.6,1,6.1,2.621,590
2025-09-22T00:00:00.000Z,0.4,1.53,0.7,0.6,0.83,0.173,585
2025-09-23T00:00:00.000Z,0.4,2.8,0.8,0.63,0.9,0.211,586
2025-09-24T00:00:00.000Z,0.38,2.42,0.9,0.7,1.03,0.255,591
2025-09-25T00:00:00.000Z,0.5,2.15,1.2,0.88,1.4,0.335,588
2025-09-26T00:00:00.000Z,0.55,3.77,1.4,0.9,1.7,0.549,592
2025-09-27T00:00:00.000Z,0.7,3.07,1.33,1.12,1.52,0.332,591
2025-09-28T00:00:00.000Z,0.95,14.3,1.9,1.4,2.7,1.888,587
2025-09-29T00:00:00.000Z,0.7,27.63,1.79,1.5,2.1,1.16,590
2025-09-30T00:00:00.000Z,0.7,2.67,1.5,1.1,1.83,0.402,591
2025-10-01T00:00:00.000Z,1,63.58,2.2,1.7,2.6,4.236,566
2025-10-02T00:00:00.000Z,1.8,10.83,3,2.5,3.5,1.259,572
2025-10-03T00:00:00.000Z,1.77,15.57,5,3.13,6.83,2.69,551
2025-10-04T00:00:00.000Z,1.9,9.27,3.8,3,4.3,1.38,586
2025-10-05T00:00:00.000Z,1.35,6.55,2.64,1.9,3.69,1.087,592
2025-10-06T00:00:00.000Z,0.7,4,1.48,1.02,2.17,0.766,590
2025-10-07T00:00:00.000Z,0.68,84.1,2.22,1.62,3.15,3.852,585
2025-10-08T00:00:00.000Z,1,7,1.88,1.5,4.47,1.733,590
2025-10-09T00:00:00.000Z,1.3,10.23,2.58,2.02,3.08,1.122,591
